RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs_true,label_kmeans,label_hierarchical,label_dbscan,label_gmm
0.0,51,0,0.234144987,10800.0,10,0,2,0,1.0,0,0,0,2,0
0.249059086,51,0,0.274893265,7260.0,13,0,1,0,3.0,0,0,0,1,0
0.054421564,82,1,0.263812332,7800.0,11,0,2,0,0.0,0,0,0,-1,0
0.090863638,50,0,0.259712487,8416.0,5,0,1,0,2.0,0,0,0,3,0
0.017849108,68,0,35.0,0.0,1,0,0,0,0.0,0,0,0,0,0
0.034847384,54,0,0.206420154,7382.0,6,0,1,0,0.0,0,0,0,0,0
0.053416439,42,0,0.611186166,3700.0,21,0,2,0,2.0,0,0,0,-1,0
0.033999015,73,0,0.176100629,2702.0,10,0,0,0,0.0,0,0,0,0,0
0.826826933,59,4,0.25528511,8750.0,9,0,1,1,0.0,0,1,1,-1,1
0.397412351,36,0,0.177440582,12916.0,18,0,1,0,0.0,0,0,0,0,0
0.059496281,58,0,28.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.067260319,58,0,0.0109978,5000.0,3,0,0,0,0.0,0,0,0,0,0
0.024379404,44,0,0.003789184,2902.0,2,0,0,0,1.0,0,0,0,2,0
0.01859907,57,0,2683.0,5400.0,5,0,2,0,0.0,0,0,0,0,0
0.017640053,72,0,0.048334586,3992.0,6,0,0,0,0.0,0,0,0,0,0
0.0,36,0,0.747061208,2466.0,5,2,1,0,0.0,1,1,1,-1,1
0.293030848,46,0,0.588941106,10000.0,13,0,1,0,2.0,0,0,0,3,0
0.9999999,47,1,0.098239513,4600.0,1,1,0,0,1.0,0,1,1,-1,1
0.004342609,58,0,1731.0,5400.0,7,0,2,0,0.0,0,0,0,0,0
0.910113159,43,2,4979.040000000037,5400.0,21,1,0,0,0.0,0,1,0,-1,1
0.121767618,36,0,0.265811182,12000.0,24,0,1,0,2.0,0,0,0,-1,0
0.0,48,0,0.360610446,7600.0,7,0,2,0,2.0,0,0,0,3,0
0.422390042,43,0,2710.0,5400.0,10,0,1,0,0.0,0,0,0,-1,0
0.0,52,0,4522.0,5400.0,9,0,1,0,2.0,0,0,0,-1,0
0.116724346,76,0,0.528074246,2154.0,10,0,1,1,0.0,0,0,1,-1,1
0.49070186,28,1,0.231034483,1739.0,3,0,0,0,0.0,0,0,0,-1,0
0.019643175,80,0,29.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.332702403,56,0,0.866522106,8300.0,15,0,3,0,3.0,0,0,0,-1,0
0.213152605,48,0,0.460908414,9400.0,15,0,2,0,1.0,0,0,0,2,0
0.239486518,71,0,0.456933569,11876.0,24,0,1,0,0.0,0,0,0,-1,0
0.78630619,62,0,0.189091506,6086.0,8,0,0,0,0.0,0,0,0,0,0
0.007283321,87,0,0.00182785,6017.0,3,0,0,0,0.0,0,0,0,0,0
0.0,55,0,0.816721625,9400.0,8,0,2,0,0.0,0,0,0,0,0
0.969335378,81,0,2647.0,5400.0,10,0,1,0,0.0,0,0,0,-1,0
0.434674615,58,0,0.512279018,12500.0,24,0,2,0,3.0,0,0,0,-1,0
0.71335613,62,0,0.422632794,6061.0,15,0,1,0,1.0,0,0,0,-1,0
0.844264177,41,1,0.207544811,23000.0,22,1,2,0,2.0,0,0,0,-1,1
0.9999999,49,0,0.0,2916.0,0,0,0,0,3.0,0,0,0,-1,0
0.0,55,0,0.11327504,10063.0,8,0,1,0,0.0,0,0,0,0,0
0.055929605,66,0,16.0,1.0,9,0,0,0,0.0,0,0,0,0,0
0.06894248,76,0,0.05952381,1595.0,5,0,0,0,0.0,0,0,0,0,0
0.0,32,0,0.270702663,11000.0,5,0,1,0,0.0,0,0,0,0,0
0.142720645,54,0,0.269751755,18086.0,17,0,2,0,2.0,0,0,0,-1,0
0.364787359,49,0,0.514588641,12166.0,6,0,4,0,0.0,0,0,0,-1,0
0.114706291,74,0,0.514485514,1000.0,6,0,0,0,0.0,0,0,0,0,0
0.553757977,62,0,0.829109509,4300.0,14,0,2,0,0.0,0,0,0,0,0
0.051626977,47,1,0.117868486,8500.0,15,1,0,0,0.0,0,0,1,-1,1
0.106602516,31,0,0.374814307,8750.0,8,0,1,0,2.0,0,0,0,3,0
0.009851739,76,0,0.075815739,4167.0,24,0,0,0,0.0,0,0,0,0,0
0.061677533,32,0,0.015328224,3000.0,5,0,0,0,0.0,0,0,0,0,0
0.896142433,56,0,1198.0,5400.0,3,0,0,1,4.0,0,1,1,-1,1
0.01577925,68,0,921.0,5400.0,13,0,1,0,0.0,0,0,0,0,0
0.000505701,51,1,2486.0,5400.0,8,0,1,0,0.0,0,0,0,-1,0
0.050773933,56,0,0.26544897,15000.0,9,0,3,0,2.0,0,0,0,-1,0
0.055955066,80,0,1242.0,5400.0,16,0,1,0,0.0,0,0,0,0,0
0.9999999,27,0,704.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.005104401,74,0,0.062633729,5140.0,9,0,0,0,0.0,0,0,0,0,0
0.738125319,59,2,1.0013413,8200.0,14,0,4,0,1.0,0,0,0,-1,0
0.208560269,75,0,0.652705255,9000.0,16,0,4,0,0.0,0,0,0,-1,0
0.90542471,41,2,0.453899028,4218.0,11,2,0,1,1.0,0,1,1,-1,1
0.749925007,45,2,0.734292831,3612.0,8,0,1,0,3.0,0,0,0,-1,0
0.176276318,52,0,0.233308327,9330.0,8,0,2,0,0.0,0,0,0,0,0
0.11240869,51,0,0.112539274,3500.0,3,0,0,0,0.0,0,0,0,0,0
0.9999999,31,0,0.004196871,2620.0,0,1,0,0,2.0,0,0,1,-1,1
0.144952633,39,0,0.088785988,4966.0,7,0,0,0,2.0,0,0,0,3,0
0.550866878,41,0,0.485551445,10000.0,11,0,4,0,0.0,0,0,0,-1,0
0.010441271,72,0,692.0,5400.0,7,0,0,0,0.0,0,0,0,0,0
0.893712866,53,0,0.49871639,7400.0,8,0,1,0,0.0,0,0,0,0,0
0.187741374,44,0,0.718122084,10500.0,19,0,3,0,3.0,0,0,0,-1,0
0.426098018,43,2,0.367077561,9166.0,6,0,1,0,3.0,0,0,0,-1,0
0.458688986,67,0,0.810066128,10887.0,24,0,4,0,1.0,0,0,0,-1,0
0.08515574,43,0,0.501388592,4680.0,15,0,1,0,2.0,0,0,0,3,0
0.01801458,71,0,0.00279944,5000.0,3,0,0,0,0.0,0,0,0,0,0
0.279524497,45,0,0.4439572,5700.0,9,0,2,0,0.0,0,0,0,0,0
0.0,26,0,0.0,1300.0,2,0,0,0,1.0,0,0,0,2,0
0.0,42,0,0.53543657,4500.0,8,0,2,0,0.0,0,0,0,0,0
0.032827454,80,0,0.383087112,3925.0,7,0,1,0,0.0,0,0,0,0,0
0.9999999,44,0,0.175845536,7716.0,4,0,0,0,1.0,0,0,0,-1,0
0.903079589,24,1,0.879415347,820.0,5,0,0,0,0.0,0,0,0,-1,0
0.383952208,35,0,0.498566762,15000.0,18,0,2,0,0.0,0,0,0,-1,0
0.9999999,24,0,0.039415497,5200.0,3,0,0,0,1.0,0,0,0,2,0
0.032806737,52,0,0.209671555,8250.0,6,0,1,0,0.0,0,0,0,0,0
0.118786717,43,0,0.264911696,3000.0,5,0,0,0,1.0,0,0,0,2,0
0.605564321,40,0,3060.0,5400.0,7,0,2,0,0.0,0,0,0,-1,0
0.9999999,24,0,0.0,1600.0,1,0,0,0,0.0,0,0,0,0,0
0.33848832,31,0,0.410562181,1760.0,4,0,0,0,0.0,0,0,0,0,0
0.279839909,41,0,1.037984806,2500.0,12,0,2,0,2.0,0,0,0,3,0
0.349656816,70,0,0.567717996,3233.0,20,0,0,0,0.0,0,0,0,0,0
0.011585083,52,0,0.139684814,5583.0,8,0,1,0,0.0,0,0,0,0,0
0.303295272,44,0,4371.0,5400.0,5,0,1,0,0.0,0,0,0,-1,0
0.791950503,60,1,0.080552747,8900.0,5,0,0,0,3.0,0,0,0,-1,0
0.0,37,0,0.766243752,2600.0,7,0,1,0,1.0,0,0,0,2,0
0.935299715,25,0,33.0,0.0,5,0,0,0,0.0,0,0,0,0,0
0.707885432,53,0,5.968031968,1000.0,14,0,2,0,1.0,1,0,0,-1,0
0.9999999,24,0,61.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.0,71,0,0.552567237,3680.0,6,0,1,0,0.0,0,0,0,0,0
0.043494167,47,0,0.102470106,11456.0,5,0,1,0,3.0,0,0,0,1,0
0.0,81,0,286.0,5400.0,10,0,0,0,0.0,0,0,0,0,0
0.830507296,47,0,0.671679909,7047.0,12,0,1,0,0.0,0,0,0,0,0
0.313124584,40,0,0.005197921,2500.0,3,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,60,0,187.0,5400.0,7,0,0,0,0.0,0,0,0,0,0
0.030499365,78,0,0.274817883,7000.0,5,0,1,0,1.0,0,0,0,2,0
0.130813701,70,0,0.133987239,10500.0,11,0,1,0,0.0,0,0,0,0,0
0.00134253,60,0,0.0,7000.0,4,0,0,0,4.0,0,0,0,-1,0
0.120915283,72,0,0.40314441,5151.0,17,0,2,0,0.0,0,0,0,0,0
0.065220735,39,1,0.008159347,4166.0,9,0,0,1,1.0,1,1,1,-1,1
0.639345355,55,0,0.374362564,10000.0,6,0,2,0,1.0,0,0,0,-1,0
0.16225585,40,0,815.0,1.0,7,0,1,0,3.0,0,0,0,-1,0
0.348316797,57,0,4979.040000000037,5400.0,13,0,3,0,0.0,0,0,0,-1,0
0.020657054,67,0,43.0,5400.0,7,0,0,0,0.0,0,0,0,0,0
0.0,56,0,2644.0,5400.0,6,0,2,0,2.0,0,0,0,-1,0
0.173279438,26,0,85.0,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.452030653,43,0,0.309939557,5955.0,8,0,0,0,2.0,0,0,0,3,0
0.0265897,59,0,19.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.014548584,36,0,1857.0,5400.0,4,0,2,0,0.0,0,0,0,0,0
0.001118865,64,0,0.086255783,6700.0,10,0,0,0,0.0,0,0,0,0,0
0.004761864,59,1,0.053844163,3862.0,11,0,1,0,0.0,0,0,0,4,0
0.28540565,64,0,0.816485226,4500.0,8,0,2,0,0.0,0,0,0,0,0
0.31374625,48,0,0.253980126,9358.0,7,0,2,0,1.0,0,0,0,2,0
0.092716364,48,0,0.096419377,4272.0,7,0,0,0,0.0,0,0,0,0,0
0.254617494,59,0,0.291382602,7333.0,15,0,2,0,1.0,0,0,0,2,0
0.9999999,58,0,752.0,1.0,2,0,1,0,0.0,0,0,0,-1,0
0.600347976,79,0,0.941730934,3500.0,19,0,3,0,0.0,0,0,0,-1,0
0.006045317,78,0,0.002210294,3166.0,5,0,0,0,0.0,0,0,0,0,0
0.058580892,44,0,0.144407942,7000.0,5,0,1,0,1.0,0,0,0,2,0
0.008938411,67,0,0.000515305,9702.0,5,0,0,0,0.0,0,0,0,0,0
0.120721192,40,0,0.357329642,6500.0,11,0,1,0,2.0,0,0,0,3,0
0.0,30,0,0.633239613,3200.0,11,0,1,0,0.0,0,0,0,0,0
0.3213154,60,0,0.334335086,2661.0,4,0,0,0,2.0,0,0,0,3,0
0.429142714,45,0,0.261512223,5276.0,7,0,0,0,2.0,0,0,0,3,0
0.714535683,36,1,0.171757636,3993.0,10,0,0,0,1.0,1,0,0,-1,0
0.555558041,69,0,797.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.130187534,43,0,0.701224662,4735.0,8,0,1,0,3.0,0,0,0,1,0
0.551979236,49,1,4979.040000000037,5400.0,15,0,3,0,0.0,0,0,0,-1,0
0.463947846,60,0,4140.0,5400.0,11,0,1,0,1.0,0,0,0,-1,0
0.411534602,52,1,0.96686661,3500.0,15,0,1,0,2.0,0,0,0,-1,0
0.003573697,58,0,0.433713784,6833.0,18,0,2,0,0.0,0,0,0,0,0
0.0,73,0,2138.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.055523689,43,0,0.288972196,3200.0,9,0,0,0,0.0,0,0,0,0,0
0.9999999,51,0,0.0,5400.0,0,2,0,0,0.0,0,1,1,-1,1
0.006003356,35,0,0.884992502,8668.0,16,0,2,0,0.0,0,0,0,0,0
0.02159946,71,0,0.059912404,12100.0,6,0,1,0,0.0,0,0,0,0,0
0.194847323,72,0,0.185073384,9606.0,21,0,2,0,0.0,0,0,0,-1,0
0.011509817,32,1,0.189375893,4197.0,6,0,0,1,0.0,0,1,1,-1,1
0.66174129,41,0,0.62482695,4333.0,7,0,1,0,4.0,0,0,0,-1,0
0.003022088,79,0,0.316894369,3000.0,4,0,1,0,0.0,0,0,0,0,0
0.204511442,71,0,0.357528494,3333.0,11,0,1,0,0.0,0,0,0,0,0
0.034915913,66,0,840.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.774500907,48,0,0.39514152,8973.0,11,1,2,0,0.0,1,0,1,-1,1
0.023499217,48,0,371.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.9999999,46,0,0.000799787,3750.0,0,0,0,0,1.0,0,0,0,2,0
0.003599869,56,1,0.285440351,7300.0,8,0,1,0,0.0,0,0,0,4,0
0.68289638,24,0,0.005485087,2916.0,1,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,36,0,0.003578399,3073.0,3,3,0,0,0.0,1,1,1,-1,1
0.005999789,53,0,0.322992072,2900.0,7,0,1,0,0.0,0,0,0,0,0
0.855349926,24,1,0.146163216,820.0,4,0,0,1,0.0,0,1,1,-1,1
0.9999999,79,0,0.177607464,3000.0,1,0,0,0,0.0,0,0,0,0,0
0.153156345,46,0,0.249297095,3200.0,23,0,0,0,0.0,0,0,0,-1,0
0.878245498,40,0,0.18141723,3400.0,5,0,0,0,1.0,1,0,0,2,0
0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0,0,0,0,1,0
0.9999999,57,0,0.025685227,5800.0,1,0,0,0,2.0,0,0,0,-1,0
0.769456226,71,0,0.788642272,5000.0,7,0,2,0,0.0,0,0,0,0,0
0.010741761,46,0,0.004614675,6500.0,8,0,0,0,3.0,0,0,0,1,0
0.265746851,76,0,39.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.023607669,49,0,0.168220511,7400.0,2,0,1,0,3.0,0,0,0,1,0
0.417097553,27,0,0.130235602,4583.0,5,0,0,0,1.0,0,0,0,2,0
0.017489281,49,0,0.320750347,4317.0,24,0,2,0,3.0,0,0,0,-1,0
0.022931297,48,0,4517.0,5400.0,6,0,2,0,2.0,1,0,0,-1,0
0.49250163,32,0,0.85778781,3100.0,3,0,1,0,2.0,0,0,0,3,0
0.43387723,62,0,0.933030178,2418.0,19,0,1,0,0.0,0,0,0,0,0
0.0,57,0,0.0,8800.0,1,0,0,0,1.0,0,0,0,2,0
0.63129568,55,1,4979.040000000037,5400.0,8,2,2,0,0.0,0,1,0,-1,1
1.003322259,43,4,4979.040000000037,5400.0,13,3,2,1,0.0,1,1,0,-1,1
0.294960492,61,0,0.302491668,6300.0,14,0,1,0,1.0,0,0,0,2,0
0.024229867,48,0,0.213524728,17833.0,10,0,2,0,3.0,0,0,0,-1,0
0.152509847,72,0,84.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.174457505,65,0,0.307894737,3799.0,9,0,1,0,1.0,0,0,0,2,0
0.822188136,41,1,0.809632107,7474.0,16,0,3,0,3.0,1,0,0,-1,0
0.037273695,53,0,2192.0,5400.0,11,0,1,0,0.0,0,0,0,0,0
0.9999999,33,1,0.277672119,2628.0,2,1,0,0,1.0,1,1,1,-1,1
0.169962231,24,0,1.0,820.0,5,0,0,0,0.0,0,0,0,0,0
0.662118943,33,1,0.654963962,4300.0,10,0,1,0,1.0,0,0,0,-1,0
0.069098705,48,0,0.131407713,6300.0,7,0,1,0,4.0,0,0,0,6,0
0.715222349,50,2,1.094740839,5266.0,7,0,1,0,4.0,1,0,0,-1,0
0.332974387,53,0,0.168330956,4205.0,7,0,0,0,0.0,0,0,0,0,0
0.0,78,0,0.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.350017105,44,0,0.355753499,5500.0,9,0,1,0,3.0,0,0,0,1,0
0.501211175,56,0,0.602871683,5501.0,24,0,2,0,0.0,0,0,0,-1,0
0.399732229,64,0,0.105630729,6872.0,8,0,0,0,2.0,0,0,0,-1,0
0.346722898,55,1,2205.0,5400.0,21,0,1,0,0.0,0,0,0,-1,0
0.581517801,52,0,0.107438017,3750.0,9,0,0,0,0.0,0,0,0,0,0
0.468125009,44,0,0.144861776,11900.0,13,0,0,0,2.0,0,0,0,3,0
0.039250618,39,0,0.368753953,6323.0,7,0,2,0,2.0,0,0,0,3,0
0.007599493,28,0,0.574485103,5000.0,5,0,2,0,2.0,0,0,0,3,0
0.055195584,51,0,20.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.732449216,49,0,0.164036869,6400.0,8,0,0,0,0.0,0,0,0,0,0
0.883023395,46,1,0.217156569,3333.0,4,0,0,0,2.0,0,0,0,-1,0
0.32790224,30,1,0.164334266,2500.0,6,1,0,0,0.0,0,0,1,-1,1
0.136089719,63,0,0.623223186,5416.0,12,0,1,0,0.0,0,0,0,0,0
0.06361134,58,0,1876.0,5400.0,8,0,2,0,0.0,0,0,0,0,0
0.136053997,53,0,0.048260232,7500.0,4,0,0,0,1.0,0,0,0,2,0
0.724403927,53,1,0.017211371,5170.0,6,2,0,0,1.0,0,1,1,-1,1
0.151995748,27,0,162.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.266146771,76,0,0.009283504,4200.0,1,0,0,0,0.0,0,0,0,0,0
0.005221932,66,0,49.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.558110268,65,0,1.099336331,4670.0,12,0,2,0,1.0,0,0,0,2,0
0.818508065,60,0,0.373807459,20753.0,17,0,2,0,2.0,0,0,0,-1,0
0.65017091,35,0,0.587010824,1200.0,4,0,0,0,2.0,0,0,0,3,0
0.186198854,50,0,0.201211044,18000.0,4,0,1,0,1.0,0,0,0,-1,0
0.247452555,50,0,0.534135291,6400.0,13,0,2,0,2.0,0,0,0,3,0
0.02603896,44,0,0.46809671,5500.0,14,0,2,0,2.0,0,0,0,3,0
0.001786497,87,0,0.010723861,1864.0,10,0,0,0,1.0,0,0,0,-1,0
0.42585341,51,1,0.381485951,5800.0,14,0,0,0,3.0,0,0,0,-1,0
0.023202219,76,0,0.002829807,7420.0,7,0,0,0,0.0,0,0,0,0,0
0.001272694,46,0,0.280539367,8750.0,6,0,1,0,0.0,0,0,0,0,0
0.9999999,27,0,0.052905645,4800.0,0,1,0,0,0.0,0,0,1,5,1
0.035629915,48,0,0.024378631,10500.0,16,0,0,0,0.0,0,0,0,0,0
0.594800993,78,1,0.956626506,1244.0,11,1,1,0,0.0,1,0,1,-1,1
0.546502807,68,0,0.877617801,4583.0,8,0,1,0,2.0,0,0,0,-1,0
0.160953392,37,0,0.667091025,7854.0,9,0,2,0,0.0,0,0,0,0,0
0.027473389,64,0,0.004675272,9838.0,7,0,0,0,0.0,0,0,0,0,0
0.864570404,51,2,0.916419177,2356.0,11,0,1,0,0.0,0,0,0,-1,0
0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0,1,1,1,-1,1
0.019525441,70,0,0.041821718,23000.0,7,0,2,0,0.0,0,0,0,-1,0
0.093730834,60,0,0.320334262,4666.0,17,0,2,0,0.0,0,0,0,0,0
0.035861038,73,0,0.259179266,4166.0,8,0,1,0,0.0,0,0,0,0,0
0.055972014,67,0,6.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.057486291,62,0,2112.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.180335287,70,0,0.376212833,3194.0,8,0,0,0,0.0,0,0,0,0,0
1.010941332,50,0,160.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.012969357,39,0,0.20156894,7520.0,13,0,1,0,1.0,0,0,0,2,0
0.9999999,62,0,1267.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.973421927,38,0,0.175682301,6118.0,3,1,1,1,3.0,1,1,1,-1,1
0.423359664,80,0,0.285471377,5292.0,8,0,0,0,0.0,0,0,0,0,0
0.9999999,29,1,0.046306041,4750.0,1,1,0,0,3.0,0,1,1,-1,1
0.028801378,35,0,0.005722725,5416.0,5,0,0,0,0.0,0,0,0,0,0
0.687934482,36,0,0.178803172,4160.0,3,0,0,0,0.0,0,0,0,0,0
0.9999999,25,0,40.0,5400.0,0,1,0,0,0.0,0,0,1,5,1
0.271996769,40,0,0.84376157,2700.0,17,0,1,0,0.0,0,0,0,0,0
0.004713612,59,1,0.077549789,3313.0,6,0,0,0,0.0,0,0,0,4,0
0.012396173,65,0,0.191054092,5767.0,5,0,1,0,0.0,0,0,0,0,0
0.024674383,66,1,0.430011198,6250.0,13,0,1,0,0.0,0,0,0,4,0
0.004530403,79,0,0.217311234,3800.0,11,0,0,0,0.0,0,0,0,0,0
0.562770462,50,0,0.123812698,6000.0,6,0,0,0,1.0,0,0,0,2,0
0.464238394,41,0,0.401782653,5833.0,6,0,2,0,0.0,0,0,0,0,0
0.0,52,0,1997.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.644355644,24,0,0.023142509,820.0,1,0,0,0,0.0,0,0,0,0,0
0.889205168,32,0,0.028074763,13000.0,4,0,0,0,0.0,0,0,0,-1,0
0.14674569,33,0,0.431002816,8166.0,7,0,1,0,0.0,0,0,0,0,0
0.022105035,58,0,0.195937712,7384.0,13,0,1,0,0.0,0,0,0,0,0
0.750734862,76,0,0.06314948,2501.0,4,0,0,0,0.0,0,0,0,0,0
0.18805413,25,0,0.197520992,2500.0,5,0,0,0,0.0,0,0,0,0,0
0.531816217,56,0,0.654816132,9000.0,18,0,3,0,0.0,0,0,0,-1,0
0.974029347,57,3,0.236532811,4083.0,9,0,0,1,2.0,0,1,1,-1,1
0.349987931,39,0,0.411979547,5475.0,10,0,1,0,3.0,0,0,0,1,0
1.0929557681400022,65,0,0.040165568,6522.0,7,0,0,0,1.0,0,0,0,-1,0
0.029576755,45,0,0.410720158,3040.0,10,0,2,0,2.0,0,0,0,3,0
0.0,40,0,0.190468255,6000.0,4,0,1,0,0.0,0,0,0,0,0
0.009579342,44,1,0.38035992,4500.0,4,3,0,0,4.0,1,1,1,-1,1
0.134773913,45,0,0.251774823,10000.0,6,0,2,0,4.0,0,0,0,-1,0
0.042185726,62,0,0.413653477,14076.0,12,0,4,0,2.0,0,0,0,-1,0
0.43804956,27,4,0.148493735,3750.0,9,0,0,0,0.0,0,1,0,-1,1
0.095865709,43,0,87.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.0178068,40,0,2222.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.138942191,58,0,0.938416422,3750.0,17,0,2,0,0.0,0,0,0,0,0
0.194327,47,0,0.785467128,2600.0,9,0,1,0,0.0,0,0,0,0,0
0.759179943,62,0,0.72638851,11000.0,19,0,2,0,0.0,0,0,0,-1,0
0.132049597,60,0,0.09092792,4827.0,5,0,0,0,0.0,0,0,0,0,0
0.845077461,73,0,0.901463763,2800.0,5,0,1,0,0.0,0,0,0,0,0
0.017337784,49,0,2566.0,5400.0,13,0,1,0,0.0,0,0,0,0,0
0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0,0,0,0,-1,0
0.025859681,50,0,0.340332697,11000.0,12,0,2,0,3.0,0,0,0,-1,0
0.238920611,71,0,0.493267564,7500.0,7,0,4,0,0.0,0,0,0,-1,0
0.18520986,39,0,0.006683375,1196.0,2,0,0,0,2.0,0,0,0,3,0
0.027810762,61,0,2616.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.0,33,0,1.032679739,2447.0,7,0,2,0,0.0,0,0,0,0,0
0.074201874,48,0,0.935136971,8833.0,24,0,3,0,3.0,0,0,0,-1,0
0.0,46,0,0.296220108,3888.0,6,0,0,0,1.0,0,0,0,2,0
0.942624212,64,1,0.044878916,4500.0,4,0,0,0,1.0,0,0,0,-1,0
0.873418158,42,0,0.314513685,9900.0,7,0,1,0,1.0,0,0,0,-1,0
0.046602716,76,0,0.166472255,6000.0,8,0,1,0,0.0,0,0,0,0,0
0.023070879,58,0,0.56238574,4375.0,10,0,1,0,1.0,0,0,0,2,0
0.01259724,60,0,0.51069786,5000.0,9,0,1,0,1.0,0,0,0,2,0
0.101487765,42,0,1.231340206,2424.0,16,0,2,0,0.0,0,0,0,0,0
0.53019797,62,0,0.281487405,2500.0,7,0,0,0,0.0,0,0,0,0,0
0.023218696,82,0,0.099576271,6135.0,13,0,0,0,1.0,0,0,0,2,0
0.215571137,51,0,2012.0,5400.0,6,0,2,0,0.0,0,0,0,0,0
0.9999999,38,2,0.704863424,1500.0,3,0,0,0,3.0,1,0,0,-1,0
0.9999999,35,0,0.259510401,8700.0,4,0,2,0,0.0,0,0,0,-1,0
0.040051889,44,0,1.35071708,2300.0,4,0,1,0,2.0,0,0,0,3,0
0.999929088,35,0,0.379374375,7000.0,5,0,1,0,1.0,0,0,0,2,0
0.0,67,0,0.289337979,7174.0,11,0,1,0,0.0,0,0,0,0,0
0.142581923,79,0,0.082849252,10500.0,22,0,0,0,0.0,0,0,0,-1,0
0.029941166,64,0,0.107725608,6005.0,6,0,1,0,1.0,0,0,0,2,0
0.067824121,39,0,0.211596135,3000.0,5,0,1,0,3.0,0,0,0,1,0
0.896604136,52,0,0.782822086,2444.0,11,0,0,0,0.0,0,0,0,0,0
0.023131791,53,0,0.183601562,10500.0,11,0,2,0,2.0,0,0,0,3,0
0.505954004,44,0,0.152918688,6800.0,5,0,0,0,2.0,0,0,0,3,0
0.35497683,48,0,0.503332445,3750.0,6,0,2,0,0.0,0,0,0,0,0
0.500989899,47,2,2.485255031,7900.0,19,0,4,0,0.0,1,0,0,-1,0
0.001672076,67,0,0.001369738,10950.0,6,0,0,0,0.0,0,0,0,0,0
0.002198504,64,0,2318.0,5400.0,6,0,1,0,1.0,0,0,0,-1,0
0.406587688,53,0,0.173823676,18000.0,14,0,0,0,2.0,0,0,0,-1,0
0.022192322,83,0,0.301161996,7314.0,6,0,2,0,0.0,0,0,0,0,0
0.00839832,45,0,0.081723942,14083.0,6,0,0,0,1.0,0,0,0,-1,0
0.037971296,71,0,0.043316535,8333.0,6,0,0,0,0.0,0,0,0,0,0
0.0,40,0,0.381154711,4000.0,11,0,2,0,1.0,0,0,0,2,0
0.109292045,45,0,0.56774916,6250.0,22,0,1,0,2.0,0,0,0,3,0
0.005292822,52,0,0.531129726,8833.0,12,0,2,0,1.0,0,0,0,2,0
0.243934579,49,0,0.167715661,2700.0,5,0,0,0,0.0,0,0,0,0,0
1.043722673,59,0,0.206856252,2566.0,6,0,0,0,0.0,0,0,0,0,0
1.057647963,25,1,0.102604578,3800.0,4,1,0,1,0.0,0,1,1,-1,1
0.118411099,68,0,654.0,5400.0,12,0,0,0,0.0,0,0,0,0,0
0.742965154,43,0,0.544894531,5356.0,15,0,2,0,0.0,0,0,0,-1,0
0.000176986,47,0,0.162790698,6750.0,5,0,1,0,1.0,0,0,0,2,0
0.102155914,52,0,0.289973692,6841.0,3,0,2,0,0.0,0,0,0,0,0
0.694457551,41,0,0.458885279,4000.0,10,0,2,0,2.0,0,0,0,3,0
0.006938931,59,0,0.097370137,4600.0,12,0,0,0,1.0,0,0,0,2,0
0.654748549,56,0,0.723934602,3730.0,8,0,1,0,0.0,0,0,0,0,0
0.137463543,43,0,0.371682665,7083.0,5,0,1,0,2.0,0,0,0,3,0
0.0,45,0,0.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
